Timestamp,Confidence,Size,Location_X,Location_Y,Source,Notes
2025-04-11 15:15:21,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:21,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:21,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:21,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:22,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:22,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:22,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:22,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:23,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:23,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:23,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:23,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:24,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:24,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:24,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:24,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:25,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:25,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:25,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:25,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:26,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:26,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:26,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:26,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:27,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:27,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:27,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:27,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:28,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:28,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:28,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:29,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:29,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:29,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:29,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:30,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:30,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:30,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:30,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:31,0.70,969x640,20,174,train_dataset\content\train_dataset\images\detected\pic_031.jpg,airplane
2025-04-11 15:15:31,0.54,1148x401,44,99,train_dataset\content\train_dataset\images\detected\pic_038.jpg,airplane
2025-04-11 15:15:31,0.54,1148x401,44,99,train_dataset\content\train_dataset\images\detected\pic_038.jpg,airplane
2025-04-11 15:15:31,0.54,1148x401,44,99,train_dataset\content\train_dataset\images\detected\pic_038.jpg,airplane
2025-04-11 15:15:31,0.54,1148x401,44,99,train_dataset\content\train_dataset\images\detected\pic_038.jpg,airplane
2025-04-11 15:15:32,0.54,1148x401,44,99,train_dataset\content\train_dataset\images\detected\pic_038.jpg,airplane
2025-04-11 15:15:32,0.54,1148x401,44,99,train_dataset\content\train_dataset\images\detected\pic_038.jpg,airplane
2025-04-11 15:15:32,0.85,244x164,22,30,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:32,0.73,525x259,244,158,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:32,0.50,103x97,167,95,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:32,0.36,230x111,385,428,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:32,0.85,244x164,22,30,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:32,0.73,525x259,244,158,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:32,0.50,103x97,167,95,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:32,0.36,230x111,385,428,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:32,0.85,244x164,22,30,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:32,0.73,525x259,244,158,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:32,0.50,103x97,167,95,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:32,0.36,230x111,385,428,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.85,244x164,22,30,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.73,525x259,244,158,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.50,103x97,167,95,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.36,230x111,385,428,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.85,244x164,22,30,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.73,525x259,244,158,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.50,103x97,167,95,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.36,230x111,385,428,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.85,244x164,22,30,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.73,525x259,244,158,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.50,103x97,167,95,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.36,230x111,385,428,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.85,244x164,22,30,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.73,525x259,244,158,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.50,103x97,167,95,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.36,230x111,385,428,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.85,244x164,22,30,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.73,525x259,244,158,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.50,103x97,167,95,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:33,0.36,230x111,385,428,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:34,0.85,244x164,22,30,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:34,0.73,525x259,244,158,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:34,0.50,103x97,167,95,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:34,0.36,230x111,385,428,train_dataset\content\train_dataset\images\detected\pic_042.jpg,airplane
2025-04-11 15:15:34,0.72,1885x1146,219,371,train_dataset\content\train_dataset\images\detected\pic_058.jpg,airplane
2025-04-11 15:15:34,0.72,1885x1146,219,371,train_dataset\content\train_dataset\images\detected\pic_058.jpg,airplane
2025-04-11 15:15:34,0.72,1885x1146,219,371,train_dataset\content\train_dataset\images\detected\pic_058.jpg,airplane
2025-04-11 15:15:35,0.72,1885x1146,219,371,train_dataset\content\train_dataset\images\detected\pic_058.jpg,airplane
2025-04-11 15:15:35,0.72,1885x1146,219,371,train_dataset\content\train_dataset\images\detected\pic_058.jpg,airplane
2025-04-11 15:15:35,0.72,1885x1146,219,371,train_dataset\content\train_dataset\images\detected\pic_058.jpg,airplane
2025-04-11 15:15:35,0.64,750x348,11,66,train_dataset\content\train_dataset\images\detected\pic_063.jpg,airplane
2025-04-11 15:15:36,0.64,750x348,11,66,train_dataset\content\train_dataset\images\detected\pic_063.jpg,airplane
2025-04-11 15:15:36,0.64,750x348,11,66,train_dataset\content\train_dataset\images\detected\pic_063.jpg,airplane
2025-04-11 15:15:36,0.64,750x348,11,66,train_dataset\content\train_dataset\images\detected\pic_063.jpg,airplane
2025-04-11 15:15:36,0.64,750x348,11,66,train_dataset\content\train_dataset\images\detected\pic_063.jpg,airplane
2025-04-11 15:15:37,0.64,750x348,11,66,train_dataset\content\train_dataset\images\detected\pic_063.jpg,airplane
2025-04-11 15:15:37,0.64,750x348,11,66,train_dataset\content\train_dataset\images\detected\pic_063.jpg,airplane
2025-04-11 15:15:37,0.64,750x348,11,66,train_dataset\content\train_dataset\images\detected\pic_063.jpg,airplane
2025-04-11 15:15:37,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:15:38,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:15:38,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:15:38,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:15:38,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:15:38,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:15:39,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:08,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:08,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:08,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:08,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:08,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:08,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:09,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:09,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:09,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:09,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:09,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:10,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:10,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:10,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:10,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:10,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:11,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:11,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:11,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:11,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:11,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:12,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:12,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:12,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:12,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:12,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:13,0.48,536x198,12,97,train_dataset\content\train_dataset\images\detected\pic_066.jpg,airplane
2025-04-11 15:18:13,0.48,787x367,7,188,train_dataset\content\train_dataset\images\detected\pic_074.jpg,airplane
2025-04-11 15:18:13,0.48,787x367,7,188,train_dataset\content\train_dataset\images\detected\pic_074.jpg,airplane
2025-04-11 15:18:13,0.48,787x367,7,188,train_dataset\content\train_dataset\images\detected\pic_074.jpg,airplane
2025-04-11 15:18:14,0.48,787x367,7,188,train_dataset\content\train_dataset\images\detected\pic_074.jpg,airplane
2025-04-11 15:18:14,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:14,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:14,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:14,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:14,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:15,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:15,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:15,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:15,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:15,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:15,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:16,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:16,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:16,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:16,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:16,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:17,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:17,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:17,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:17,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:17,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:17,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:18,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:18,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:18,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:18,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:19,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:19,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:19,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:19,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:19,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:20,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:20,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:20,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:20,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:20,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:21,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:21,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:21,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:21,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:21,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:21,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:22,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:22,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:22,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:22,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:22,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:23,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:23,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:23,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:23,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:23,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:23,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:24,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:24,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:24,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:24,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:24,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:24,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:25,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:25,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:25,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:25,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:25,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:26,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:26,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:26,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:26,0.46,470x189,286,186,train_dataset\content\train_dataset\images\detected\pic_083.jpg,airplane
2025-04-11 15:18:33,Manual Save,N/A,Custom Location,Custom Location,images,Manual save
